MIRLET7C,MIR151A,MIR19A,MIR20A,MIR26B,MIR320A,MIR337,MIR373,MIR485,MIR625,MIR655,MIR93,MIR96,MIR98,MIR10B,MIR15A,MIR17,MIR31,MIR345,MIR378A,MIR379,MIR590,MIR659,MIR874,MIR877,MIRLET7G,MIR10A,MIR361,MIR493,MIR505,MIR372,MIR411,MIR490,MIR498,MIR339,MIR613,MIR324,MIR758,MIR370
0.4930817610062893,0.39640064442610723,0.3509364021134747,0.44718216570152525,0.44652780554111837,0.3973243893657741,0.45275286338872645,0.08496784032889065,0.2490392006149116,0.44588663449072985,0.27616940992778605,0.4414436900958466,0.6148336539611117,0.5274330633254858,0.23900320436429112,0.35601552862636976,0.45773004712972243,0.4553063740108951,0.1989765131823245,0.3353260671454089,0.5062313736114872,0.47300691036226056,0.13232751846613233,0.19550075632321384,0.3195697211155379,0.3745543498061259,0.21979176321562088,0.32668780028728506,0.3659712654989175,0.338176141059785,0.407433086923273,0.42181886935148416,0.04841784216545939,0.39619826696669447,0.27417382086735703,0.0,0.3589250966772579,0.4143815207446763,0.3182335557574429
0.23626511852926946,0.5182128963809973,0.5370687985836398,0.8073628300720388,0.48646703714068695,0.6676520190248802,0.4206027054255225,0.0,0.3142475523241895,0.6847539165612359,0.20372129334460998,0.8345522164536742,0.5967806797308901,0.5541079765372492,0.664680490453113,0.44945940062404754,0.7401993355481727,0.7079605550916538,0.43805699962866684,0.6162529313843425,0.3933312691101908,0.5871674080396565,0.5737073707370737,0.5601013121328315,0.5094980079681275,0.42850079371275407,0.5468738735955346,0.7625191936202884,0.31417043888998225,0.7029662962622828,0.09371399439204692,0.3135697841246538,0.032215020968356836,0.0,0.3465351147972556,0.0,0.42881598068917937,0.3256532285817406,0.31566471392917933
0.623744557329463,0.4734174230814572,0.4429444797919721,0.7173208180361581,0.7042937672410343,0.6189528736285601,0.647150304678254,0.0,0.4976877811519512,0.4788435406025958,0.37145273567106885,0.6194713458466455,0.3783299096807851,0.43461952835082407,0.7754693996451367,0.509614686887744,0.6595997836668467,0.12655572786194283,0.3630129038247307,0.5478316868977752,0.635280798854356,0.48641728082990016,0.13384671800513384,0.5545256270447111,0.214199203187251,0.5850313581596274,0.6229081059927292,0.5471791569666649,0.5154693957882306,0.49841124070162535,0.12092786133061434,0.5576501729449579,0.04900332225913621,0.0,0.5226274651414726,0.0,0.45401364565629676,0.5388076112775833,0.4984806240406003
0.23345911949685538,0.0,0.4192923732330078,0.612757528733457,0.37374565226082446,0.36554677581338946,0.26564226958401393,0.0,0.11423747180605083,0.3279446448932415,0.0681022705094008,0.5104582667731629,0.37717782342647843,0.20460077411116884,0.3167421413627818,0.4655866773093389,0.5495480182337943,0.71339814704362,0.24760954326030443,0.28700227220257846,0.27646398575686026,0.25241698537498153,0.1906071559536906,0.22830407710979006,0.11854980079681272,0.24430738803445506,0.296134952266197,0.3656694239437317,0.2209506002755363,0.37456148406648904,0.029089982156512876,0.23329218244302824,0.12344098905288381,0.03546875194251402,0.16686663482707614,0.0,0.3004014877213723,0.19332880081249634,0.1638941971325042
0.27035316884373495,0.5209438484812761,0.5699742731472517,0.8163581999167329,0.5556710510534522,0.9774126920963373,0.4709064055790843,0.03406935879583582,0.2814606670782878,0.474329537822345,0.12772103311430616,0.7807757587859424,0.48433271381525317,0.43142731734567663,0.501059293980562,0.6338255569262028,0.7170980452754382,0.7498807109626626,0.30894912736724833,0.4497503007326943,0.32097379726748443,0.5212153045647785,0.4556027031274556,0.6472895486685193,0.19013545816733066,0.6048351419574776,0.6763679055828468,0.5203576204864033,0.3194056288132257,0.36952888235834314,0.21502931430028044,0.27304171810527955,0.16904035727901529,0.13891617041908574,0.2799515416962736,0.0,0.3377546244981402,0.2735879938559162,0.28100623414053444
0.5381906144170295,0.2748241581201618,0.43757780298210186,0.5746186745391921,0.24343341462439527,0.3056866200519206,0.42369350247948434,0.0,0.27051070425019846,0.39841931805757314,0.17376878537505688,0.5740814696485622,0.45753040529524924,0.3706556003351822,0.5416964593098701,0.35434656411000653,0.48378273970485985,0.06481371028669132,0.21553564797623465,0.5840168167292435,0.3802782830824012,0.19232473778375986,0.3201582062968201,0.2362542653111479,0.14929083665338644,0.25534129648424275,0.41269399903193593,0.3274803110604787,0.25347372564455817,0.30623565065662595,0.0,0.2961640697118325,0.9999999999999999,0.0,0.18640138851677984,0.0,0.24120052218034915,0.3051477685728435,0.29518707642826564
0.25981615868408325,0.21446815199025493,0.6262413898033139,0.7140027503374842,0.621316915204094,0.59892369203949,0.44384236935024796,0.0,0.3868524842176888,0.6454555394155225,0.39004619087892783,0.6569488817891375,0.5353288336756987,0.3965524121144408,0.6447392812690342,0.5838836078659024,0.6484895310206288,0.8606207006242794,0.30511975492016336,0.41000498183453027,0.40319115996439203,0.5546345386799731,0.0,0.5035353713019313,0.398804780876494,0.35178390194394527,0.6077692299770344,0.5471048590816783,0.3825034442038968,0.5775185967490125,0.0,0.3491152558584409,0.19098905288382984,0.0,0.3172737544701621,0.0,0.3663021256681197,0.36467487556551587,0.2331171746916868
0.21205611998064822,0.2572989115485871,0.47102271155495307,0.6107515486418631,0.4374725142925677,0.32863396054800775,0.21897710267119197,0.0,0.20993939088469146,0.30709276353810355,0.08582395419946652,0.5908546325878595,0.47400741247948525,0.37095487011691475,0.2866052276157942,0.4133589724983673,0.6935949934327436,0.7961648574496004,0.3577910323059784,0.5689255033475499,0.2983124975809883,0.30289053395269444,0.20593011682120593,0.15983044288880294,0.40463745019920316,0.14052619252088383,0.3350428934820445,0.43367675466838396,0.21345207636292068,0.47433189457250424,0.03743053785368341,0.16993093323546093,0.4975763847285005,0.02426743911384065,0.40013046466387886,0.0,0.4623143427178008,0.25964629550357143,0.14359408122134854
0.3967585873246251,0.6024205273291681,0.4065672632714598,0.6461526815790468,0.5566505417183063,0.49839880241790313,0.45588278445602953,0.0,0.3225639797885611,0.34475110507161477,0.12816342463079824,0.697621305910543,0.6134750616800896,0.40934120745381275,0.5495219935912714,0.6236847833974313,0.5486363285173451,0.8437313610879161,0.30499210917192715,0.6060462460054191,0.4044006657119634,0.35316711258473815,0.5622347949080623,0.6933549090653254,0.289195219123506,0.6637000026023372,0.8590745718375715,0.6558769627024619,0.3108935248966739,0.43805675452291293,0.0,0.3582351828990246,0.4167665159849681,0.0,0.2548487425303156,0.0,0.4584841991182047,0.32953105196451205,0.3513987657028289
0.30876632801161097,0.5038704860701795,0.41077208221527556,0.5609300682537881,0.5151521208971335,0.24232088378526906,0.24765500445035654,0.0,0.21177908544499188,0.43079830685847276,0.13953548890768327,0.5481604432907349,0.18488810633973501,0.3252064961493957,0.4458965599427982,0.5773710180683549,0.4728888202116973,0.7743747266292895,0.20634515410323057,0.3430296844433104,0.35777180013159404,0.48732005974755016,0.4713971397139714,0.4552186301755373,0.30988047808764946,0.26330444739375936,0.5393353312530255,0.5681063945713012,0.2929443023026963,0.5931857838185323,0.06460361967881724,0.2937617474669959,0.0,0.07876972040230244,0.29412792526238546,0.0,0.27730978595531897,0.21048523153627274,0.30033520253124907
0.43717464925012106,0.26327164132185943,0.4000802235193229,0.4335818730050591,0.18612321592771752,0.05639247342391007,0.3100773677363824,0.0,0.16437544889807337,0.14340159005357445,0.13176761433868972,0.4760008985623002,0.3036073342245698,0.23811898966521694,0.29738354386801213,0.4350010884551194,0.3289191068531253,0.4427810250904609,0.13444578536947638,0.4216697651247282,0.3128749467817471,0.2374800978284064,0.1957148095761957,0.37594540401730747,0.07709960159362549,0.2632784240247743,0.6447719384970291,0.4092079845460399,0.24367250541232038,0.12215997795940858,0.0,0.2455151090498593,0.7317820380153586,0.0,0.10361457010728387,0.0,0.25750634252075166,0.2752331310486071,0.24459342334722178
0.2371456216739236,0.3183425674879172,0.6363384879249772,0.7711164099264474,0.4850677647623234,0.4150607318136168,0.2489265348839484,0.0,0.06348206297803707,0.3853615107070897,0.25669117168694294,0.5759534744408946,0.41654439336137467,0.48862774829416233,0.41324382299197593,0.37361221972280667,0.7852893455922118,0.9785776770448129,0.30260165243223164,0.41783010729170467,0.29580640167202066,0.5646471775848201,0.13196081512913196,0.3131705772680903,0.52599203187251,0.3587321414630338,0.32343642187001176,0.6806924562880781,0.29044479433182446,0.5105886674625767,0.0,0.21941209836174969,0.15961821251565816,0.0,0.2194834997146085,0.0,0.3638513263873493,0.23302193236471683,0.23509079707193803
0.19163038219641992,0.45797477307556256,0.7047359539682978,0.852036889847722,0.4841682325190899,0.10331040494192112,0.274601668639169,0.0,0.1297866710348912,0.5958639863798948,0.08573287359312992,0.806147663738019,0.7191735411436087,0.5021347911096925,0.6077699213474221,0.6095530077643132,0.7681372170285096,0.38845480933635534,0.5979971221685851,0.6678817482593956,0.21446955915934507,0.5473138223659373,0.39609199015139607,0.6295247475991135,0.4104541832669323,0.6767116870950114,0.4551446432065581,0.5938877606617465,0.2571442629403661,0.4000734686380749,0.06718327810349224,0.22284875379533545,0.19775611350144323,0.0,0.5035936025720176,0.0,0.5594103303037019,0.21885360797052184,0.23695999498762574
0.4092210933720368,0.6463122323077528,0.5319925862402832,0.71908708981492,0.6368888178147363,0.534023079984083,0.5013155449486009,0.0,0.40198586207331055,0.3318651109757431,0.314280137922061,0.7743859824281151,0.7500298890301825,0.44587207214396885,0.40103545986599953,0.6595312386619259,0.6875840222514099,0.576583561970655,0.264052636464909,0.7081374014265057,0.41402833146263096,0.2916140045631371,0.6692073969301692,0.28339254933689806,0.196,0.526791058370417,0.4911380933255066,0.9539353113081379,0.355953552450305,0.07510331527229308,0.06368595462656132,0.29831058912504305,0.1442051086542127,0.3176274599997514,0.35022773073025265,0.0,0.47373088007093755,0.3448828679105918,0.3331349268506626
0.430817610062893,0.08350033400133605,0.5558936623419735,0.6970717737153527,0.5812577459720945,0.5905292479108637,0.5081915902933324,0.0,0.31017754312571666,0.4445589866141856,0.27287749658447724,0.6067167531948882,0.3428543480387362,0.27153744862535434,0.507507746087233,0.5785683186996591,0.5983311442478559,0.3571513777883813,0.294351095432603,0.399044945868115,0.43749274296551444,0.41211036882622326,0.1297867882026298,0.4881978400816126,0.18498804780876493,0.3057225388398781,0.27741217907127635,0.6373024914557432,0.3706947451289116,0.6388281752227015,0.018832526127963295,0.29603060736489717,0.7835902183976906,0.02296206969429492,0.42749309818630826,0.0,0.4002069016478238,0.3610320717817004,0.3126572893497489
0.553430091920658,0.6803607214428855,0.6536418711444301,0.7960082257799983,0.2649822092511893,0.8192636386030738,0.2497579201674508,0.024627014123731847,0.04412746815186301,0.6331630820174,0.09815887060048141,0.7799520766773164,0.11288271544556393,0.3591835920354336,0.6291544185800166,0.6904070822146433,0.7818743722475466,0.81063859397988,0.500475770516153,0.4649023681940242,0.18433835197584858,0.5478226613922492,0.3041542249463042,0.47549864565377997,0.38393625498007966,0.2398313685689748,0.9250265187794154,0.7610332359205509,0.18081086400314897,0.8519606942786296,0.13544736171297478,0.11898168229288313,0.36335166929905777,0.0,0.3286195207753329,0.0,0.5206285869110074,0.20413130880735947,0.20969476729008077
0.4182486695694243,0.21374120790600792,0.45546211513458185,0.5024286236957975,0.45498340862751374,0.36486460879616467,0.4580443861931357,0.0,0.278474313579718,0.4788435406025958,0.28755448571986203,0.48350139776357814,0.27619637636266803,0.3226726786640597,0.29494716771271956,0.3739931790145854,0.4318318782353393,0.4832100679947513,0.2985866134422577,0.2358959404123987,0.45639006076556865,0.35270751604484357,0.066006600660066,0.5729763956801633,0.2608764940239044,0.3216488406589113,0.3783483177310224,0.39850908910793015,0.3880928950993898,0.4028101754063732,0.0,0.3750291948883921,0.6526060672076683,0.0,0.22116090253590687,0.0,0.33989753442202997,0.3909467093059368,0.32478096968557796
0.07591678761490084,0.603226059963063,0.5229190295720489,0.7342896433392629,0.5295446367888696,0.7659030185890512,0.3248760257827248,0.0,0.20343745668527363,0.33303656498445877,0.01842430551037668,0.7262629792332268,0.6351473257469541,0.29095008180040716,0.49024125420407305,0.6359117625716566,0.6690875376651472,0.2721579386854348,0.20132055328629778,0.6659011652632475,0.21932693424159144,0.4205472481657175,0.43540782649693544,0.8980370774263905,0.3402868525896414,0.5355869570874645,0.859846963471025,0.6192976373272572,0.19562094075969297,0.6744237303700981,0.039643130257456034,0.149978312368623,0.10672076684276455,0.01760383902930244,0.24554148659825042,0.0,0.4360329072144633,0.19786132164950182,0.2084730010546871
0.25401064344460567,0.6735038704860703,0.567124955047166,0.5962176551480514,0.5042977651621159,0.9906012544293485,0.4037793796887685,0.0,0.26363075062058194,0.536916420661325,0.23234662676468673,0.8710313498402554,0.5341984848978882,0.6128446590319621,0.8078175895765471,0.20259777955155633,0.6875685698833346,0.9852678038888227,0.6037179725213515,0.6514538451257003,0.4348028021829159,0.6207015412898249,0.22544397296872545,0.9657543884335317,0.5947091633466135,0.6142816248991594,0.5493455268225867,0.8052900094110655,0.28737453257232826,0.5105519331435392,0.0877593678307418,0.32389087228765584,0.218397690757584,0.0,0.5276829708667747,0.0,0.62507697233922,0.34533611999429237,0.2773722627737227
0.24437348814707305,0.6717159809815711,0.3392763285291432,0.5806744634949472,0.5262663415024187,0.7047543251283801,0.22744745155958102,0.0,0.11631657867214376,0.5520516064539306,0.1599245332118925,0.5929387979233228,0.48740856673948724,0.3452376202066958,0.8571144831969493,0.7332377911617445,0.5956424322027348,0.10777764523440297,0.3375881916078722,0.6456822075602376,0.2169563029763516,0.4110270341250432,0.4442872858714443,0.634924543567735,0.31263745019920314,0.4611080750513963,0.9616069865397888,0.6298727029570559,0.1623991340287345,0.4999357149416842,0.05445832271221005,0.24432506978968557,0.21687271935079785,0.06639979114089288,0.27401074003750864,0.0,0.4448139116727011,0.15046290467437196,0.20551778870753842
0.3941751330430576,0.6767652952964751,0.3160391712080555,0.584055612328577,0.3709870867149083,0.4798855475337769,0.33841293439881065,0.0,0.21655473091316893,0.4542273870327852,0.20850953093487734,0.52154053514377,0.46649711434999513,0.3375962651131241,0.6003548634834885,0.22356868151803222,0.5913930309819978,0.10070976977215794,0.2369685295209803,0.7047594745987192,0.4541742462360181,0.302119068332157,0.1555084079836555,0.5136314067611779,0.1628366533864542,0.30299008509641623,0.4668541003697181,0.4071028778047452,0.32176736862822275,0.31699880613463105,0.0,0.3411520024912971,0.5145553074451282,0.0,0.15152538819061817,0.0,0.34823517820635963,0.34153383862547104,0.29000762298591315
0.564412191582003,0.1484734174230815,0.25896981935876506,0.4488475076643579,0.26904009914844296,0.3515244537926592,0.36971214507184147,0.0,0.28705535464522874,0.27919653874388883,0.28128293539782706,0.42860173722044725,0.06519069201256426,0.3257850843940784,0.36053070628426176,0.3501378709817866,0.3507533029436761,0.2518390393256193,0.0,0.5336638355265556,0.404429693849905,0.22379068660440232,0.12051443239562051,0.1942519435747705,0.013641434262948202,0.21344367241783124,0.33054242489778696,0.48360493337956356,0.2838909663452076,0.20218569198273473,0.02531735916390518,0.35555481409807255,0.9539104623931156,0.0,0.12126224562302701,0.0,0.14203551811620968,0.3150773466287278,0.31231268861668915
0.4863183357522981,0.4119022358442377,0.5322692190655343,0.6705650808069339,0.4348138967736779,0.5569514713963579,0.724821252164047,0.0,0.725381484608309,0.601565062555644,0.689623316635222,0.643145966453674,0.2926842522851522,0.19356769482462788,0.5072694049416067,0.6675495247079313,0.6152205825542761,0.8455107558948666,0.5115809506126996,0.490030255531659,0.7680458257537638,0.4556899693055169,0.13554926921263555,0.39919794561508426,0.16500398406374503,0.2979155281442736,0.6808271799466535,0.6451780672643519,0.6736666010627829,0.30483974653319856,0.0,0.7217977378132193,0.5235962093567887,0.0,0.4746118093818072,0.0,0.4388162270006649,0.7311711530229396,0.7444002380877792
0.15303338171262704,0.459310778419584,0.7392735622008906,0.9178052811526185,0.7640626874025507,0.8648740833380706,0.3848433572315848,0.0,0.2485225740603067,0.2712931290317542,0.15871446229913472,0.8426267971246008,0.6484397926244743,0.5788476118271417,0.6604168321813515,0.6725382773383646,0.8739704859769758,0.9616982782615612,0.5156075937616041,0.7295228374585353,0.31250725703448534,0.45862810432841467,0.5413850908900414,0.4922257009181412,0.5631075697211155,0.7389335623389803,0.6185724142902752,0.6424290455198376,0.2636980909269829,0.6535035356782072,0.034677542696915635,0.1960005783368367,0.0,0.0,0.39891900707071887,0.0,0.5474642232567303,0.26926531194654985,0.22509737581320555
0.06833091436865024,0.3346496915399426,0.3730531964922958,0.6002800802392037,0.5267860712429535,0.6258124419684308,0.19193262844902628,0.0,0.0,0.3720537931680802,0.05181185349033895,0.6506839057507988,0.486962948471312,0.15861298431826354,1.0,0.5827044481532546,0.49867882252955253,0.8628474293212455,0.18541125139249903,0.604855466044545,0.08484924720362264,0.08005186875235953,0.31004767143381,0.6732683716185318,0.2194422310756972,0.33075701980378347,0.8818755728571285,0.5583238397146961,0.03069277701239912,0.5638350629075212,0.0,0.15265868116957504,0.0,0.0,0.14035435134599933,0.0,0.39034212665336576,0.05959425544951694,0.0
0.35188195452346394,0.31763527054108187,0.7703255968353204,0.7669152063383924,0.5303042417942667,0.6613609231993633,0.34285350991304686,0.0,0.2607956048940916,0.8018056011121003,0.18951271875609912,0.7012904353035144,0.35167976349625574,0.3991859861936875,0.6925001986176214,0.7746535084536683,0.7585876535579076,0.6443496759314487,0.3517336613442257,0.3149612996512716,0.28884932461199053,0.5892684207934606,0.2915291529152915,0.5683856896612376,0.3601274900398406,0.635828974419028,0.601981442003687,0.6915151815344993,0.2959161582365676,0.6785563412618237,0.037542696915625805,0.2301891828767809,0.2677141767877566,0.0,0.549232937668177,0.0,0.4660829084460206,0.25999043134489963,0.2891095725906666
0.17276245766811804,0.7389091909308811,0.5874298044205926,0.8046755737229225,0.5229280773997522,0.7060239137437707,0.35326049746182964,0.0,0.1056186287975202,0.5816347250206956,0.09474985362045409,0.8406424720447284,0.5593161389894248,0.3804716491760105,0.8126373771881044,0.7321856178796893,0.713142239048134,0.03344069346693705,0.3097962309691793,0.7834967618075553,0.2592599760034059,0.5309160743889829,0.2948032898527948,0.697928026172301,0.2617529880478088,0.4430478569755645,0.6950597831124296,0.6605081975333102,0.1798268057469002,0.8245936265956467,0.0488605658934489,0.15181341963898434,0.32392026578073085,0.0,0.3533029692359663,0.0,0.6001009877090567,0.25317486297518027,0.2521850819209925
0.1442186744073536,0.5768203072812292,0.7451658413787379,0.8250381640866482,0.5987886299124456,0.5455630720254678,0.4149786285077123,0.0,0.339436247023097,0.624556799900036,0.24737492681022702,0.7986970846645368,0.6373971545643267,0.47077131798411886,0.3697068403908794,0.8477614106378346,0.753519276829174,0.5106664280885921,0.43805699962866684,0.8263891420308874,0.3691314781127838,0.6623606847988444,0.0,0.6041263587434482,0.17222310756972112,0.7036198506258622,0.41205548861494734,0.7529100004953193,0.27596929738240505,0.5955918817154925,0.0,0.2615083469576146,0.29188225042209026,0.658428335218867,0.3781727957878552,0.0,0.44781891179585687,0.3411225543272983,0.3820055762664077
0.5368553459119497,0.5465833628040395,0.5262386234750616,0.7119336891109345,0.6448646703714067,0.6916794572982397,0.48163616623793276,0.045288773953981835,0.41514093824422577,0.7054808428221108,0.3759417084119445,0.7339756389776356,0.5356331583466476,0.5771717010494393,0.6342655120362282,0.715133154342936,0.6452908908290195,0.5444252256550957,0.41591626438915696,0.6930096355970302,0.409993420288733,0.3677921310506706,0.1617161716171617,0.5086185668554544,0.5593147410358565,0.6888646004111696,0.6560282592352294,0.7028827579374908,0.3895985042314504,0.6963724859950405,0.03482029059393322,0.32134396583363917,0.0,0.07675572186928901,0.44631728540310095,0.0,0.49312790955442243,0.4195939197072327,0.36683270156532277
0.4650507982583455,0.41258988565366006,0.4603585161415253,0.5584446715365303,0.5086954783512572,0.436776381861937,0.542581598020325,0.0,0.46956313554516704,0.33336457210689907,0.43872226920824925,0.5299645567092653,0.5335898355559904,0.3184030964446751,0.5312756547760917,0.4005333430084901,0.5035772232094567,0.616545389478707,0.32120311919792044,0.3880241558220635,0.588758369779773,0.3735370877993533,0.31366231861281363,0.4309283427727162,0.21808764940239042,0.3455122700184765,0.3119638314744443,0.48452127396106803,0.5064160598307419,0.45166681972632916,0.04927861330614326,0.4892507201405803,0.46832961167692383,0.1564827131792583,0.30006872692115044,0.0,0.368420404443459,0.4606216268392382,0.4696594718210583
