MIRLET7C,MIR130A,MIR142,MIR145,MIR146A,MIR191,MIR195,MIR199B,MIR212,MIR214,MIR26B,MIR30B,MIR326,MIR337,MIR424,MIR483,MIR491,MIR497,MIR543,MIR663A,MIRLET7I,MIR1271,MIR134,MIR15A,MIR299,MIR29A,MIR379,MIR152,MIR155,MIR215,MIR411,MIR766,MIR143,MIR150,MIR492,MIRLET7G,MIR335,MIR551A,MIR92B,MIR30C1,MIR30E,MIR377,MIR376C,MIR758,MIR202,MIR675,MIR99A,MIR127,MIR18B
0.45189858763602675,0.6512933006755847,0.8956782958967706,0.39873731121564737,0.6455343134406414,0.3115117682558839,0.42874970287615877,0.6382441715237304,0.5453839181665157,0.5735160173836105,0.5054278842942082,0.3515070466001441,0.5045448323066393,0.4371956441942982,0.5302504967080915,0.18241334934056538,0.2139830839704204,0.4359939892159464,0.23088731443994603,0.05242454230578922,0.5654471632043654,0.55423285231362,0.6183324027545133,0.6432213027961882,0.42490796217425825,0.8128394103956554,0.6301524118786991,0.6463835215193459,0.7898262824919315,0.6165241084362282,0.3997666277712952,0.5634955133977085,0.6125505211657094,0.7704058536424767,0.0,0.5312838231621013,0.6017154062904577,0.0,0.4362457919818127,0.4741764705882353,0.6809267752649055,0.43765517502795526,0.3600736709456746,0.5317278455911515,0.11380457857593668,0.42359209193782743,0.5802828274462711,0.6572125620197184,0.19953626414394363
0.5966427413753183,0.4978871154415525,0.769144989872784,0.6331084426838325,0.7176361206345515,0.6159474954737478,0.5480894937009746,0.7499349500416321,0.4096367991713065,0.6984281885132849,0.6696005077159464,0.5298249739150883,0.6348939082819987,0.7428484032790896,0.8302491981248457,0.21040585242829135,0.488469896659006,0.5383541058958721,0.3554824561403509,0.11175160811479466,0.6045887129691296,0.459979644505834,0.7404429555183323,0.49780383544452733,0.5286400057749224,0.7094647013188516,0.698781403306622,0.6477063353333017,0.7531254005056567,0.45180037249086014,0.5748203647976416,0.46075387338156293,0.6434659292349147,0.7074331053441648,0.1955580569746298,0.6652235450836734,0.4165429137156348,0.0,0.42938180387356273,0.5819411764705882,0.5652116611313192,0.4796732558800675,0.4637946076191268,0.5802229762481823,0.726060014917666,0.3809519616045087,0.6369725454470164,0.698056487056953,0.1475051010944166
0.4172377865246585,0.49099668936559626,0.6812202726383103,0.4746379054221339,0.417165436690104,0.3631563065781531,0.28207451865937727,0.8356968151540383,0.2537873883206008,0.6520415332969006,0.4884928852962791,0.2680206327979192,0.6616563997262149,0.6158081487825768,0.4844234939680808,0.2106217773209767,0.1543548614042493,0.1966056748872978,0.0,0.38792676892627415,0.4705364239833294,0.48687797608229433,0.7308300763074632,0.5658261108278757,0.3574857431603263,0.5904649922420481,0.6187171563749367,0.7198784271113841,0.5136492327768003,0.46197489135683245,0.3865749554750353,0.4612040860682459,0.427738778983195,0.498020527255817,0.0,0.38741570227291633,0.49005216662858886,0.0,0.4623682944956937,0.526235294117647,0.4615161579419049,0.5279267668631428,0.29774417348676835,0.5577380690080642,0.16538527741121123,0.6064374091849764,0.5597022651041451,0.7323123874964592,0.0
0.5485876360268581,0.5244529378515866,0.6023872920507043,0.5951349343897003,0.4922075658085884,0.2700663850331926,0.4548817447111957,0.7745368442964198,0.27319370710863655,0.7000546490748693,0.46402565301623366,0.4324804914250445,0.46425735797399037,0.7384314205310168,0.5950108431701013,0.3263661567960201,0.30275315416725296,0.5333863696632193,0.26896086369770583,0.06566056407718952,0.5193022406496381,0.4021664061648068,0.7710589986971896,0.4871367504608024,0.4854724608388075,0.6212543638479443,0.68487578344594,0.6830443615061179,0.5602069230679607,0.39220183486238536,0.36552232389608796,0.2690874654578197,0.48537190668652075,0.5350667094660774,0.11490172309290847,0.306469070019149,0.4202935800776788,0.0,0.4200913741092118,0.201,0.38953028625652397,0.5640126603870137,0.42691759101546817,0.5993147666681357,0.2889150266796719,0.5094623750605434,0.60598782558284,0.7184144881717089,0.12676683361157484
0.5009029868025004,0.484550372782817,0.8906260667713526,0.632860856647685,0.7342320878610027,0.5291943270971635,0.5441228904207274,0.7228351373855122,0.4295610514048945,0.6097665703802014,0.6259770191729574,0.65926491983482,0.6485968514715948,0.6176434601737428,0.6595764021452595,0.2403589535416001,0.4077826243296906,0.6421462034827192,0.18927125506072878,0.06390400791687284,0.6182732174697634,0.4566173530587765,0.7035175879396985,0.46354759010157265,0.5616472966144518,0.6891485647788985,0.5949300790865764,0.48553566085573463,0.7668736674084518,0.55306270262813,0.3259841552539458,0.46832986617815997,0.4765794511806001,0.792192399812341,0.0,0.597140121555241,0.39433401873429297,0.0,0.39831897870852095,0.2457058823529412,0.6620802361748113,0.31433011769611285,0.32618780551978177,0.4633146785352311,0.6912903781054565,0.4406322927215886,0.6373762888732452,0.6550104622582029,0.12379892413281395
0.44475573049316963,0.5833041746292358,0.4426503720898478,0.5622524139638523,0.312301702597478,0.4441158720579359,0.39116353696220596,0.66007493755204,0.25738055159911954,0.6154786998724854,0.6031298015899524,0.4434288065601716,0.48454483230663925,0.5112076348953873,0.37101821912293687,0.22382774375761136,0.41047167893938685,0.5030142314151862,0.15126518218623483,0.0,0.39079249822767403,0.31291119915670096,0.6560766796947701,0.378034432722852,0.37114704396159676,0.6053505624515129,0.5554915414026084,0.5608415615502118,0.37773945869111836,0.4801510657377388,0.29581772400663264,0.3591455273698264,0.46302205204566427,0.36149040717054737,0.0,0.4539796852884854,0.46062752265630946,0.08812547949876397,0.5201001180431076,0.26373529411764707,0.5579366334545837,0.3013854405549344,0.2384196751277471,0.542160578151853,0.10450972517069254,0.4295979921623882,0.5636879373887119,0.6219698284920643,0.03591170469300686
0.4360963185922667,0.4948321804430328,0.45884253885892434,0.31070500123793,0.5341158696031145,0.25512975256487613,0.3784912051343001,0.6479886552872609,0.4229088437135828,0.47370338564030495,0.363551339434832,0.28082060928475905,0.23425051334702257,0.2295974550348709,0.4543612918306128,0.07685198780456207,0.2245047918327783,0.3948377972244322,0.18483468286099863,0.0,0.46439236073814705,0.260986514485115,0.5245579750604876,0.4607435585709243,0.23025698404677689,0.6231938518231187,0.5217793606731961,0.5362277759405363,0.5643081009915065,0.2950955370076568,0.17638027390529998,0.41332629552581734,0.6045947670708358,0.4355498489674642,0.0,0.3690367163433521,0.4230256644581525,0.061546330236126504,0.6248852358676169,0.1910294117647059,0.2809320470240917,0.20766446183878853,0.29652555634027117,0.3085973648261579,0.0,0.15204966756197438,0.47481262164064764,0.5346351001909706,0.06696345761454275
0.49606390368140774,0.5044545527951982,0.4575112082110102,0.49413530576875453,0.49370678133534773,0.6207604103802054,0.42646184929878783,0.6416267693588678,0.2608118606759032,0.6247039841777916,0.5031064199345314,0.3702294002674623,0.19901437371663244,0.5766303682858193,0.36604464529198644,0.1514497197294893,0.28447696324437566,0.4357995226730312,0.2307692307692308,0.05239980207817912,0.43837676426990924,0.12849405692268545,0.5918853526893727,0.583767990901604,0.3612033494549917,0.5841131691233515,0.6036854693692278,0.5858017983968755,0.45964650642556715,0.2778850796716562,0.36033900386906587,0.2095041450616326,0.4135006736155429,0.5073952443270203,0.0,0.32736658063441837,0.28877275150407433,0.0,0.6047086084029205,0.3468823529411765,0.21661658495439928,0.2908667058355287,0.3064545164997992,0.5066981007359098,0.46227551781513576,0.3133635683149134,0.5957803635761315,0.6725632989464643,0.13114450009274717
0.4218106043065525,0.4626409711194249,0.6744725882433265,0.47938846249071543,0.6776105526178161,0.3192818346409172,0.47346684097932024,0.5736885928393007,0.47670918037032245,0.520259192755094,0.6621350791636049,0.5439769571031786,0.4914031485284052,0.4578490150495534,0.55262508603114,0.17745571380451025,0.36041148789143723,0.2654291523026607,0.2303812415654521,0.1186293913904008,0.6925605276160605,0.24820980698629636,0.6262609343011352,0.47735205302168704,0.24646286003031834,0.8590961986035687,0.6001937882993769,0.6209351033841986,0.7661163476214332,0.5933124094640271,0.34262727998526066,0.5026702269692923,0.7692547684889739,0.6921323160242638,0.0,0.5561984847223376,0.6243431574137538,0.23283607535589462,0.5910243518559,0.46208823529411763,0.8278243449839207,0.21344502776566915,0.3026324899948763,0.42397435332481387,0.32308221928968966,0.2952401919774558,0.4133815064805997,0.616926014930419,0.0
0.4603611947210001,0.46596506338653665,0.8782458296351927,0.4610206734340183,0.8107734325062466,0.503922751961376,0.4726348942239127,0.7337895503746878,0.23957658940826104,0.6565305644468733,0.5661533836595631,0.4227372257410321,0.606694045174538,0.6043558057017008,0.5795447167140649,0.07965037441376392,0.29417006707002485,0.5509944311853621,0.1555668016194332,0.0,0.6769640593782897,0.5777143687979354,0.7083659035920342,0.5690223146005726,0.16642604490002166,0.6918032389449184,0.5537107840569843,0.6341789893072549,0.8009763599715714,0.6127647099399876,0.30127126450899705,0.6444251249728319,0.3756789335602355,0.7758298558812151,0.0,0.6211805844642413,0.1180031985378113,0.0,0.5285161544178727,0.4353529411764706,0.5760187674627022,0.3566135360006065,0.3699056956503676,0.4882452738730005,0.264559068219634,0.4275813482453436,0.5598161414551327,0.656572947981104,0.27456872565386753
0.509377170641352,0.5191236239334643,0.6122983090962884,0.5681016340678384,0.49528734964262877,0.9379601689800845,0.4917251010221061,0.7785048917568695,0.6748672795545773,0.6811486715070133,0.8304662970138286,0.8068099989712992,0.5975770020533882,0.5836167869815246,0.7053384757229861,0.20659693732132214,0.48315432359332733,0.5709537699991163,0.16631241565452093,0.2439139040079169,0.6049109540484223,0.46552288175638834,0.6252000744463054,0.677712851484372,0.3571067638778604,0.7007854926299458,0.448253286544807,0.583549865356451,0.5179484789523353,0.6746395806028833,0.37958607136277095,0.26359176576520627,0.47741615259164716,0.4679292492818752,0.0,0.8384813920572811,0.4504131444672912,0.0,0.48739780527259224,0.3547941176470588,0.5643945384574831,0.3254553380209617,0.41200337889299715,0.25330498391574496,0.4008835848298813,0.5150719915459469,0.5465961323450247,0.5894043365831818,0.2905026896679651
0.10642509840240799,0.19088633488547357,0.4051682938485699,0.556805521168606,0.2964379103957231,0.5342335546167771,0.1139767054908486,0.19451238551207317,0.20675255729638745,0.20207146017123379,0.5139788897053912,0.4082619366026422,0.2996577686516085,0.13939801786369754,0.31186775228226005,0.020409220856617234,0.3672122946078202,0.07359674710510039,0.039861673414305,0.0,0.1996820554684311,0.2680927628948421,0.18568769774799923,0.7084395466488882,0.0,0.520194918541505,0.19990747045164894,0.6745720539834017,0.4040359319111255,0.15837759536455817,0.07582140883129643,0.31445027478498455,0.4382330000709067,0.1862597430389228,0.1023032297168586,0.3625634834734828,0.3215101667809003,0.0,0.44168889083198537,0.4601764705882353,0.6210659497074169,0.0,0.08548322324235248,0.11547613801612834,0.0,0.15119545594645767,0.13801813739699376,0.2038906808234574,0.14388796141717677
0.4316045380875201,0.7270341560573843,0.7354520834755696,0.47536518940331773,0.6377128246847579,0.4476916113458058,0.631789279771809,0.5638140091590342,0.627961931891752,0.5669581283993026,0.739628565702452,0.6225843902008906,0.7078713210130048,0.42678331090174965,0.5177581258846597,0.26252148452682217,0.46506574113159166,0.6755590913108815,0.17860998650472334,0.5724393864423554,0.6246106253625214,0.5153574933662898,0.5695049320677461,0.7130475704929604,0.4358261748357756,0.8698967222653219,0.5944237853314479,0.6191870994157571,0.7508068368500158,0.6628957715389391,0.37333415218325855,0.6129257614804235,0.6352549103027729,0.6245668617332114,0.33950991427829247,0.5682499375572392,0.5264545731475135,0.0,0.7628754426616535,0.7380882352941177,0.5325003953819385,0.43852699808577983,0.39267167961447386,0.48823425725994807,0.0,0.2954427369996917,0.5615242867199469,0.6031194890397567,0.4291968094973103
0.5552905765223431,0.6333808844507844,0.5530142691336111,0.5817033919286951,0.39924458132372587,0.5512975256487629,0.5821250297123841,0.7384471273938387,0.28466917001165354,0.7094100502251022,0.655989044024317,0.5167751701030171,0.3671868583162218,0.678820506545944,0.4487773838741932,0.21836052547481885,0.33763269390116163,0.6205427384425,0.22466261808367075,0.0,0.44570237813916536,0.3359383519319545,0.7039084310441094,0.6978705047256755,0.3767956399335884,0.7037553335919319,0.6453063077218527,0.6638793089872599,0.46007759615048527,0.40622197696075046,0.45639010010440334,0.2012140217965039,0.5293483655959723,0.40345852160958706,0.0,0.4623678294896345,0.4811419541542914,0.04824823118233739,0.6141957766799284,0.3115294117647059,0.45337128999947307,0.4686807042814094,0.48626978521872793,0.5671572731679373,0.20732686901141778,0.49747699352736546,0.5921156155534392,0.7045074515035499,0.1340567612687813
0.4251331326695994,0.653581137458617,0.5543114630982453,0.7365375092844761,0.43342437096867914,0.5073023536511767,0.5815010696458284,0.8535985636969194,0.35331153696749973,0.8349207588414397,0.6495256864185985,0.6105485914147574,0.5197535934291581,0.7291814511195399,0.4064046125676887,0.2942969917343951,0.3412754248549943,0.7512419340581633,0.2980263157894737,0.08047996041563582,0.5440933210165633,0.5964341536112827,0.7701749488181647,0.49747048903878577,0.5922363386991987,0.6474374515128006,0.6530491104942474,0.7834994724492528,0.5490684966619674,0.43757329102572945,0.4788061168089418,0.47675971062191447,0.4560022690207757,0.47828341440529387,0.0,0.4581217217550577,0.15984121544436827,0.029289915608217545,0.6031565601364055,0.5919117647058825,0.4182613738204437,0.4426018232473514,0.5513411712572529,0.5362777067818271,0.0,0.5210602791598784,0.6557310861733404,0.7393207298909914,0.03186792802819514
0.7437485529057651,0.37251365973138095,0.1698299993172664,0.4997678880911114,0.38313673078040555,0.07484912492456242,0.6645174708818637,0.7401644462947545,0.4636151754499547,0.7323106149322091,0.35226134010287935,0.2616720795920465,0.3238740588637919,0.6205187813532363,0.43651875803498386,0.3025366856392673,0.24210871910323153,0.5208344382568728,0.2612348178137652,0.0,0.5423102537111433,0.14056195703536767,0.7549227619579377,0.3536217106553199,0.599978344041002,0.699003588052754,0.7934757939209832,0.89611187225398,0.4106537417423016,0.6700869145340415,0.648725664803783,0.14864780948241066,0.8637027582783805,0.4177387095977678,0.0,0.47704187827824485,0.4347917142639556,0.0,0.3649936606479255,0.35658823529411765,0.3073172017502239,0.5947159941625761,0.49380305485161957,0.6788987793592738,0.2218715933214757,0.3750605433490379,0.7001946250362335,0.8078782174870478,0.02582081246521981
0.5549895809215094,0.2630608564584286,0.43052047063107346,0.45173619707848456,0.5014352954849206,0.4483856366928185,0.5792429284525792,0.4757233555370526,0.27529781173119255,0.47302677804668597,0.5373438439441514,0.29913148265169653,0.3108966461327858,0.5567845344426772,0.4398691028088355,0.12833711921645174,0.29517064552944666,0.38412445858746586,0.1255735492577598,0.0,0.403102107456659,0.13529133801025042,0.6376605248464544,0.3535236675948077,0.4098570706706129,0.7221925911559347,0.6208645402328951,0.5328420024881497,0.550047186848268,0.21264744429882046,0.3629306638825769,0.2478498463067035,0.5666879387364392,0.5326304353193906,0.0,0.529160769294813,0.4447681060086818,0.04993606683147217,0.5921064136755126,0.3626764705882353,0.5195055089883494,0.3578265072114929,0.1707587276529157,0.4480126030053321,0.4262723047793907,0.33457795781779753,0.5053004265186966,0.6227373653384016,0.13808198849935074
0.4144477888400092,0.6101526121712917,0.5592271454905442,0.5549022035157216,0.4042419664129234,0.6397706698853349,0.44414071785120046,0.6211360324729394,0.2247021882688075,0.6045749082676243,0.5562996860177702,0.5584669419665819,0.41746748802190276,0.60305885231861,0.7495682210708117,0.1798740726025859,0.3650078951894064,0.537381773181296,0.23419365721997304,0.0,0.47019270016541714,0.4633237614045291,0.6121347478131397,0.5550217655594338,0.2879520681440843,0.6985065942591157,0.569824892194347,0.5644005606210925,0.47718137226345403,0.3064082223908395,0.2867653380826629,0.32817399944111525,0.44827341700347434,0.5121443327818793,0.0,0.36793356090250606,0.4553442235930242,0.0,0.5401674463341057,0.0,0.5321313722389163,0.33675113242234145,0.3233074377189703,0.48555722028819465,0.7017040564576282,0.38727488882039535,0.5427657459936228,0.6234866274979214,0.0
