MIRLET7B,MIR151A,MIR20A,MIR20B,MIR337,MIR342,MIR485,MIR495,MIR543,MIR625,MIR655,MIR98,MIR15A,MIR17,MIR21,MIR31,MIR345,MIR379,MIR874,MIR22,MIR410,MIR492,MIR493,MIR494,MIR92B,MIR375,MIR377,MIR411,MIR506,MIR935,MIR323A,MIR33B,MIR508,MIR873,MIR675,MIR433,MIR541,MIR758,MIR370,MIR431
0.8083502956285744,0.6326248704988537,0.4748751849112427,0.4398338133713966,0.6759835867728698,0.4304087929039721,0.32134836945909,0.5216973138839909,0.1062396282774643,0.4405069930069931,0.269857262804366,0.6585918825008007,0.428863091422738,0.5066654207936212,0.3740051347881898,0.5267478511286514,0.259214370462983,0.723572612668183,0.2192826852185482,0.3879769174743686,0.4100482111139304,0.0,0.4517635752042287,0.354403046602018,0.3620844722687594,0.3458399813854541,0.3409925279661382,0.6038802570568615,0.2403994673768309,0.1835831524688008,0.0467219917012448,0.2554922844388204,0.5800182109328393,0.2515548069448043,0.4416054235743178,0.1580166660903841,0.1226107940399126,0.517568287301225,0.4074740371248671,0.2967986148832156
0.7520112435785595,0.5188208332025241,0.6057923446745561,0.4639716565136493,0.1468501086169442,0.2441959120709602,0.178871314196446,0.0658590762325677,0.0,0.3797727272727274,0.1770948782535684,0.6804997658887603,0.4366260712674785,0.6279823086027534,0.7042789901583224,0.5933255485219101,0.3324445351670642,0.2191776861097189,0.2114526455833033,0.274637234578968,0.1093780318521724,0.0,0.1754156655454108,0.0,0.3911471651529846,0.7094635021938572,0.0621085820412041,0.0584885707313105,0.1404260985352863,0.2284488605534454,0.0,0.2137860733241941,0.5939171297895276,0.0,0.1732467384492679,0.0,0.0,0.111511831393137,0.1077970398233706,0.089506382400869
0.7455171076863429,0.4900009418265152,0.5146079881656804,0.4674763591874188,0.2227371469949312,0.3004435017354416,0.0904364381956649,0.0451349927866449,0.0,0.2450000000000001,0.124433249370277,0.7909016979225708,0.4156161716876765,0.503457297701364,0.6758664955070603,0.5966355566871823,0.2930992689741398,0.3089267126720382,0.2541228969760802,0.203008571908791,0.0783915697717808,0.0,0.1956174915905814,0.077382120843312,0.4300502601181554,0.8649032708416433,0.0425646784433982,0.1068087529488326,0.2110252996005326,0.2951709169831796,0.0,0.2571092129776091,0.6614755042021204,0.0,0.0,0.0681511704297915,0.0,0.0563798219584569,0.0,0.033456681151548
0.8702142095570413,0.929582770853608,0.5029123520710059,0.6035990110366274,0.111722584278703,0.3112610875433861,0.0,0.0,0.0,0.334965034965035,0.0,0.423963133640553,0.3502599529948007,1.0,0.3955926401369272,0.2950560594221094,0.3372925251648954,0.3208200007710397,0.3162920258322015,0.7341027508543894,0.0,0.0,0.1334550696780394,0.0,0.3322634688299092,0.175392235075123,0.0,0.1924875945660131,0.103462050599201,0.5384563212154097,0.1074688796680497,0.4770642201834862,0.522852627502695,0.250734214390602,0.2894519455363756,0.0,0.0,0.0,0.1419371984626707,0.0659458174904943
0.7716875060579627,0.2466015759897022,0.684957470414201,0.6326179491754391,0.4944243301955104,0.4631315079059004,0.2403827377465338,0.4966452174311296,0.0626949883836707,0.1968006993006994,0.1194962216624685,0.6138396707656669,0.6517104669657905,0.6890612346601879,0.3212665810868635,0.3531172901832357,0.5533470267787659,0.4890801495817109,0.6679370270794645,0.8276093898817862,0.2951027657954834,0.0,0.3487746275828928,0.0741627733500844,0.3033771272374569,0.4899115809067943,0.1384269857037965,0.1555560074839339,0.0,0.3352380629408573,0.2115905947441217,0.3474814580477345,0.4059154133567773,0.4156733177852639,0.5946276989688373,0.1230247916738702,0.0,0.3676025260594994,0.2403099190448932,0.3080017653449212
0.5698119608413297,0.4419677895331682,0.8791142751479291,0.4638442127800576,0.248016735055113,0.2703817971461628,0.09734426869752,0.2215301472440403,0.0,0.0,0.0,0.6141107469380714,0.5367139092657218,0.8303120911979067,0.7204963628583658,0.3227477457703012,0.3268948624063891,0.3942326226916997,0.528784057207794,0.3618129867219455,0.3524933952266519,0.0,0.1366458433445459,0.0,0.7575875143285425,0.6430827017683819,0.0861227486718783,0.0811030667859757,0.0,0.0,0.0,0.4711940665752751,0.3990706144619925,0.0,0.2408562638865151,0.1378928806057881,0.0,0.1081792589210986,0.1453307711178346,0.201147474198805
0.9527963555297084,0.5937902238407684,0.3510308801775148,0.3118675604720516,0.5136374607772145,0.3263208638642501,0.0503075571177504,0.286748036364469,0.0,0.2561363636363636,0.2320403022670025,0.8798146824712288,0.291194834176103,0.3223073568803336,0.4743046640992725,0.6686743285600147,0.322455124197849,0.5334824010177726,0.2743424152554117,0.3504678133228758,0.1725599653715837,0.0,0.3043152330610283,0.0,0.2808041618904858,0.9233811993086029,0.1775147928994082,0.254657121939315,0.1839946737683089,0.2276010580575149,0.05701244813278,0.2782523111532918,0.681601724805593,0.2898635225015116,0.2960889876374409,0.0,0.0,0.2171802480407821,0.2363439365442799,0.0927824551873981
0.4807841426771349,0.5818290270932089,0.5553346893491122,0.4976295465551959,0.0640437686056802,0.2361357500964134,0.0,0.0,0.0,0.3231993006993008,0.0,0.7829912023460411,0.3426394131472117,0.5108079486700303,0.4978818998716301,0.4426016488581789,0.4825025834683541,0.1586317899687729,0.4771196540924083,0.4194352624796913,0.0594056450288818,0.0,0.0408841902931283,0.0,0.423930870293625,0.9484609759340514,0.0,0.0432563247376555,0.1889747003994674,0.1203201302224633,0.0,0.1247144012091813,0.6594241577443561,0.0459315884944286,0.1954081923317951,0.0,0.0,0.0605645590808795,0.0434827050453839,0.0361046985334057
0.4648395851507221,0.5897089756066931,0.3647605399408284,0.2376315856549333,0.8545981173062998,0.3474739683763981,0.3892306190197227,0.5023014037417847,0.1832392963823431,0.3450524475524477,0.5598656591099916,0.7273959437147292,0.4039598319208033,0.4485142963931974,0.7962986735130508,0.5844842269770055,0.2715129556153757,0.7881086395003662,0.2182294409490285,0.3162642164827165,0.5618460528083348,0.0,0.7478135511773186,0.325625220839386,0.4103694559562648,0.8164306608163809,0.5486114110482443,0.6893150573497112,0.1039680426098535,0.1800732501356484,0.3224343015214383,0.4722134345671201,0.4856144096622604,0.045003023235726,0.5289409217797527,0.4972165554441409,0.2671314206917685,0.6318800882599103,0.6242947092975712,0.4786461162411732
0.6200203547542888,0.3918312246884121,0.8194572855029587,0.3769020977238549,0.3474133075870946,0.3531237948322405,0.1004442491700839,0.2273924294121688,0.0731496846996349,0.2524300699300701,0.1382031905961377,0.7855294610512827,0.5406547491869047,0.7874540584314458,0.566837826272999,0.1153234940340834,0.6447188803694679,0.4000636107791357,0.3822445189722553,0.6635945991372063,0.165365613385674,0.0,0.2870543008169149,0.0865297789643123,0.279269905652059,0.5159885653503524,0.1253185332354338,0.1487431871796957,0.1095872170439414,0.0983959576776994,0.0,0.1019895251151183,0.498079479209185,0.0,0.3721158776277559,0.0762076000138307,0.0,0.3441984326257323,0.3052988797121596,0.1473553775122216
0.4544198895027622,0.7609958245691142,0.6007303994082838,0.2400912497132516,0.0804248129374849,0.0781720015426147,0.0,0.0621493507980489,0.0,0.2246153846153846,0.0,0.7507824244067128,0.4971868100562635,0.5527627234784775,0.6637141634574242,0.0,0.2091269790643379,0.2843883727206137,0.5257767676487708,0.4077819485685472,0.0,0.0,0.0960691975012013,0.0,0.6175116832730801,1.0,0.0,0.055194012852843,0.4309454061251665,0.2190891209983722,0.0,0.6544694013849345,0.8561964268893842,0.1079295154185022,0.0,0.0938418450261055,0.0,0.0412995510918359,0.0,0.0
0.5755064456721914,0.3774212790004081,0.8933755547337279,0.3965284326969643,0.1906830798937967,0.4998264558426533,0.2361355204061707,0.1627928278641599,0.0,0.4505069930069931,0.0,0.6721949776978239,0.4889965102200697,0.9985360991714948,0.7255241762943943,0.883543903702468,0.215263513772119,0.3996780909055862,0.3539177915130684,0.2038209423497115,0.1061092287714375,0.0,0.0,0.0,0.616577021426682,0.7844701502459781,0.1535222217423228,0.0,0.1062050599201065,0.0676207270754205,0.1966528354080221,0.4446904987873036,0.6114268370540152,0.0861190291094411,0.0,0.0,0.0,0.2573385071901392,0.0,0.1206715100488864
0.7062857419792574,0.366967004677738,0.8275240384615385,0.560918104656794,0.542280151259152,0.6772464327034324,0.3159539152509276,0.467196409352172,0.1662462661798871,0.4161363636363637,0.0913853904282115,0.6628551713940708,0.5784725684305483,0.740609231919267,0.6124732563115103,0.6020966311667559,0.4108799101846064,0.5459250549365819,0.391876160647468,0.5624124600817968,0.2691762317715718,0.0,0.4188178760211437,0.1068273723057594,0.3973547306234019,0.6158921685946018,0.1883125296937761,0.383693972179289,0.185965379494008,0.0,0.2840663900414937,0.3169531442229955,0.4774613540979832,0.328237021680919,0.6347775309063978,0.0940838836831368,0.0,0.4073803545613634,0.3506010303377218,0.1743108365019011
0.5047736745177862,0.312968951119204,0.7605630547337279,0.3380572477251294,0.5387883176442191,0.3829348245275743,0.1859744190587776,0.3724381139939087,0.0623962827746432,0.2548251748251748,0.2558858102434929,0.4050863747258434,0.5437884291242314,0.7254407275898584,0.9514334617030382,0.5754234088694171,0.1262518658382557,0.5640444889934075,0.1351201529975885,0.436915233346407,0.3652402346373718,0.0,0.490821720326766,0.250637980448353,0.379296358345825,0.5880451402738998,0.0405994903468233,0.3307573415765069,0.134034620505992,0.1082474226804123,0.2422406639004149,0.2490069949734613,0.6046762326394339,0.0,0.5590782202472512,0.0650046678883856,0.0720113379553376,0.4084607776002435,0.3924278354730558,0.3514733840304183
0.7656053116215955,0.7927353781433459,0.5065181213017751,1.0,0.6433180465041435,0.3135750096413421,0.4006053505174771,0.4044974696008609,0.2145038167938931,0.4736013986013987,0.1712174643157011,0.7038123167155425,0.41960449160791,0.512863639195166,0.5190415062045357,0.3973853569453102,0.7244428000969598,0.5371930298006862,0.4029490839546551,0.6593646702896523,0.3185963550606743,0.0,0.6236424795771264,0.2537395469357308,0.2161537783264263,0.7657392633958251,0.1395715458039994,0.4433824127552265,0.1357656458055925,0.0864419424850786,0.1410235131396957,0.2514148124714401,0.3545584895391797,0.0,0.5316042841679485,0.1241312541060129,0.0730455433408664,0.3694133759415658,0.3355139422683784,0.3098010592069527
0.6415140060094986,0.4262706809405703,0.3256980399408284,0.3588942981673591,0.6757583071848096,0.3922869263401465,0.6023725834797892,0.6704298243605303,0.4033521407235313,0.423916083916084,0.4081612090680101,0.5004559008354076,0.2945659141086816,0.3930417990406774,0.804428754813864,0.3101837625222789,0.0,0.7778248968734338,0.0457329748607222,0.3046109025715724,0.6154603937489739,0.0,0.7008169149447382,0.3765458757017785,0.2860947006436821,0.5653503523467625,0.4746253185332354,0.7232164646546815,0.0,0.1376322571893651,0.265311203319502,0.0812330837639284,0.3137304153976576,0.0998099680400794,0.4169800034182191,0.4202136855572075,0.0,0.7886022978011108,0.6057527189467659,0.4645233568712656
0.7141610933410876,0.4958402662229617,0.2795164571005917,0.5029694389926848,0.3362136937806741,0.2758773621288082,0.3076059363405585,0.1261764638530765,0.1828742117490873,0.1277797202797204,0.3186230058774139,0.7028265851795262,0.3727892125442156,0.3640129570796735,0.2995721009841676,0.0832945556072592,0.5467001773343709,0.4343266895408458,0.4751101748939825,0.6466188581993393,0.1416033553741212,0.0,0.369514656415185,0.0,0.335825764923728,0.1733064087222444,0.2721461581652485,0.3909542015781339,0.0,0.2136801410743353,0.0,0.2214840591936447,0.2734361099772887,0.5395396043880107,0.1794849883210847,0.0,0.0,0.3407136878946967,0.2576253168697359,0.2573669201520912
0.4775613065813706,0.6630772611684925,0.4441568047337276,0.2576147630820992,0.7282001770053906,0.2196104897801774,0.3268404608474907,0.3617211294052989,0.0681712578825091,0.3431118881118882,0.275264483627204,0.7671702111929816,0.4386202312275953,0.3884943624244688,0.6872700042789903,0.6248891542358447,0.3237947003814602,0.6648001079455645,0.3746084980182377,0.3352008515883238,0.2465185008283953,0.0,0.5671696299855838,0.2704251894311177,0.4064368221497222,0.8917447812790853,0.2490174059517125,0.3880867160172456,0.2182689747003995,0.2270415084102007,0.2267219917012447,0.5514956588983796,0.4842852208860561,0.0,0.5055403634706318,0.2833926904325576,0.2087179683609759,0.5283573004641254,0.4448237795404366,0.3239238185768604
0.7564214403411844,0.5300599629548235,0.417229105029586,0.2916677286977799,0.1258508327299058,0.2695719244118781,0.1263913298183948,0.0444251070553481,0.0,0.2725174825174825,0.0,0.7730846004090787,0.4040785319184292,0.5990780539463025,0.538703465982028,0.6041335592684618,0.4091193243432887,0.2353309688114422,0.4498461709027412,0.350019608941678,0.0289565204412137,0.0,0.0701393560788082,0.0,0.3844281809364253,0.8767617338119933,0.0,0.1590539331326771,0.2082822902796272,0.1873982637004883,0.0,0.4236880030932546,0.6459438810219055,0.0418934093461173,0.0737480772517518,0.0,0.0743095721454016,0.1190139237616982,0.0,0.0329304725692558
0.7058011049723754,0.4969704580416287,0.3412768121301774,0.5126169296255704,0.3135087295840373,0.3625144620131122,0.0,0.0,0.3205443079986724,0.1061363636363637,0.0,0.9519948741960128,0.4666809106663816,0.3828567868934152,0.2237697903294822,0.4116175140697297,0.4728703928147685,0.423801996992945,0.2769478089747499,0.5832259510336719,0.2297267041807842,0.0,0.1856415185007208,0.0,0.2500837668635921,0.6942228427070869,0.0,0.0,0.2572037283621837,0.3303547205642973,0.0,0.0,0.4729190869415052,0.0,0.0,0.0,0.0,0.0,0.0,0.1639394350896252
0.4123533973054178,0.5126047781998553,0.5049232618343196,0.414294089159636,0.4643012309920347,0.3042614731970692,0.1069859402460457,0.2919462318807391,0.1454696315964155,0.2774475524475526,0.1472040302267002,0.7017915670667093,0.3330009733399806,0.454899395751573,0.249657680787334,0.2592781197046454,0.4491662732990572,0.4433960445660973,0.6171872834612933,0.555325228304107,0.2456975685478454,0.0,0.0,0.0,0.4487082267877612,0.386833532774897,0.094652960739429,0.2127430244854795,0.0,0.4060804395008138,0.0,0.0770325846251186,0.506797701654683,0.4954003627882871,0.4847889249700906,0.0,0.0,0.3922392147911435,0.1582099926404448,0.1775699348180336
0.6435252495880586,0.6473173641415251,0.3427329881656804,0.2264802589656666,0.5899428755330275,0.1796760509062862,0.3289152509275532,0.3360278458402986,0.1750414868901427,0.3679370629370628,0.096624685138539,0.6192858375021563,0.3070056738598863,0.5491496916464214,0.8723149336756522,0.4681334890295618,0.1870303509689601,0.6357415474767725,0.1650267468610549,0.4171662277998766,0.43097452124722,0.0,0.5466025949062951,0.1129519846099485,0.5869676395379596,0.7501412711075657,0.3408197641774284,0.4833035060603595,0.5197869507323569,0.1547748236570808,0.0795850622406638,0.3704348131744525,0.7626194438339247,0.0,0.1919187603258702,0.370906953424847,0.0,0.5205508635775697,0.4153651157085616,0.344887289516567
0.6183483570805466,0.3388063918626187,0.5850360576923075,0.2913236306170825,0.6508970955024539,0.3410142691862707,0.4495703964069518,0.4217637225491767,0.1504812479256555,0.3444580419580421,0.5372628043660789,0.6651962837921092,0.5525010089499798,0.5615772752756492,0.9149978605049208,0.7612755384250683,0.171427477896993,0.6452060603724121,0.0032151667174811,0.3530730012885881,0.4481842470558383,0.0,0.664180682364248,0.0959522594322955,0.3861740587249801,0.7359144395692063,0.4282814322118084,0.5509029529000243,0.120745672436751,0.0414405860010851,0.1254218533886583,0.1658054764666596,0.5682334348540509,0.3049581065906538,0.3545547769612032,0.3261989557760796,0.1736698969625005,0.5435440919120444,0.360924850764576,0.3687533948940793
0.3241736939032664,0.6151068973095151,0.4988211908284023,0.2231284887722071,0.5033228739238876,0.2544350173544158,0.0685901191173599,0.2411779523231582,0.0,0.2377797202797202,0.2412090680100755,0.5100914265999655,0.4894000902119981,0.6074876970036751,0.870902866923406,0.6289454507142418,0.4701784825791307,0.5151991210146882,0.4448294021452923,0.4052047733766599,0.1336477752735197,0.0,0.3698798654493032,0.0,0.6010404726214619,0.8147852679165004,0.0,0.3159318311234035,0.2384553928095872,0.1518244709712425,0.0777316735822959,0.615311610249921,0.542204360157828,0.0,0.235785905543212,0.0,0.0,0.2664231910522711,0.183048491291193,0.224911732753938
0.5539400988659491,0.5267949643675633,0.4012342825443786,0.3299135931486249,0.4165580497224233,0.2109911299652911,0.1861452841241944,0.2007144656392406,0.0624626617988715,0.193041958041958,0.0,0.6124596466152442,0.4463119910737601,0.4544010465333583,0.7394522892597348,0.5552648445525343,0.3096589821772579,0.5110836963645475,0.1703899775492668,0.2938259846490005,0.2944758720539726,0.0,0.3888899567515618,0.0,0.3909179084736797,0.6390107698444356,0.2332959011791128,0.3032416822581957,0.233422103861518,0.1831762072707542,0.0,0.2491827480755035,0.5010204402022042,0.0,0.1248362103344157,0.1741986791604716,0.0,0.3293616373735068,0.2007523100825905,0.1487812330255296
0.7635940680430355,0.5211753994914137,0.3921042899408282,0.1978563964009889,0.2201947059296805,0.3281141534901659,0.106082796328842,0.0995213996198676,0.0775307002987056,0.4536888111888111,0.0,0.6352054018088172,0.3229352135412955,0.5921323117174362,0.7427899015832264,0.6341167897310729,0.2733628465356008,0.4039380855083079,0.2752016408437041,0.2595103367135412,0.0348672328611728,0.2826718296224588,0.2434790965881787,0.0,0.563759809540605,0.8448760138279485,0.0504470263032868,0.0883836329618482,0.2045539280958722,0.1542661421595225,0.0,0.3918942669338114,0.5774958920740578,0.0,0.0,0.150271429065385,0.0,0.2082325192117477,0.1248875623517867,0.1036970396523628
0.7011243578559658,0.5075817034502244,0.5147466715976332,0.4403945657991997,0.374302035561992,0.5843810258387967,0.0811120874829134,0.292564519453159,0.0583139727846,0.4373426573426573,0.2022166246851385,0.7513985066167229,0.4610545307789093,0.4558026537095871,0.620410783055199,0.6466105340790363,0.1790439253409539,0.5215987509156097,0.1716233820227833,0.2630399462154749,0.2591011537830052,0.0,0.2868044209514657,0.0,0.2755665285248215,0.882462438505518,0.155552196259664,0.2085943219718539,0.1918242343541944,0.1578438686923494,0.0486030428769017,0.1636085626911315,0.5829068416590787,0.0379416083614062,0.1025893009741924,0.0,0.0,0.2805904283649091,0.2096859923133535,0.1407862574687669
0.6713191819327324,0.4206825102816061,0.5840421597633136,0.4654882369433895,0.5472363021964759,0.5168916313150791,0.3059461042765085,0.3779111039868098,0.195187520743445,0.2805944055944056,0.2364735516372796,0.7587175632716431,0.5244403295111935,0.5744409144708151,0.724026529738981,0.6298848960025286,0.307745301914956,0.5450287212305793,0.2578785443055517,0.3406073169365236,0.3062077406451035,0.0,0.4678327727054301,0.3185583604883986,0.3481350850894983,0.7708333333333335,0.2537900056148231,0.4809851134792158,0.0862316910785619,0.1545204829083016,0.0,0.3095890892474252,0.5697510125906622,0.3019132763237453,0.4046316868911297,0.0,0.0,0.4204367343833219,0.2858165017581159,0.2596584736556219
0.5540612581176698,0.3446771104762498,0.7101978550295858,0.4694135039380114,0.6903692976104272,0.3328384111068261,0.5324887717242727,0.6263253108612516,0.2561234649850647,0.1816958041958043,0.578303946263644,0.497326203208556,0.8123115637537688,0.6178595901077677,0.8963628583654257,0.4680544702669957,0.3518620108952197,0.6141331585643239,0.3936777626874359,0.6307916409882912,0.4678119915817126,0.0,0.5910427679000481,0.302972007380943,0.7675160920553744,0.7163276160085096,0.4458169567658618,0.4198324249572928,0.2433821571238349,0.1308498372219207,0.4310650069156292,0.4738830890365215,0.7750321831140695,0.0,0.6034723409103857,0.4017841706718301,0.0899758685410043,0.551244008217302,0.5668697358737427,0.4576826453014666
0.4408500533100707,0.6086396885693652,0.37134800295858,0.2050824560956338,0.4272105559578405,0.3247011183956807,0.2174868189806678,0.3077011152075842,0.1407899103883172,0.3775524475524476,0.0764399664147775,0.4616673648931714,0.3866058922678821,0.5641936086712764,0.8833975181857081,0.4990561647804595,0.2557952617276706,0.6227206137476387,0.1966933673327974,0.4348142753095416,0.3715240980939445,0.0,0.3653820278712158,0.0893565231047073,0.6559386297504629,0.6569355803749503,0.2198851120805079,0.4470226958431628,0.2001331557922769,0.1510784047748236,0.1173443983402489,0.548244226510598,0.4975143123279641,0.0916040424980565,0.2707371959209252,0.2064589744476332,0.0871796836097598,0.4319257399376093,0.2746953961893859,0.2110266159695817
0.7733110400310168,0.7515775594135561,0.2937315088757397,0.2594626972191777,0.6212889210716872,0.3006170458927883,0.3946738918180043,0.4736998786324394,0.2684367739794225,0.2761713286713287,0.2449034424853064,0.6967889795214274,0.386938252261235,0.4966049959509124,0.7127727856225929,0.6569795517002204,0.2985213630506615,0.6491190870889394,0.1796751572937165,0.4328253683679763,0.4165410391510067,0.0,0.4433253243632869,0.218130422833811,0.527096375980954,0.8109875681425343,0.2211376495486545,0.5553363702920361,0.1225832223701731,0.4046222192078133,0.2237344398340248,0.706509894899645,0.4664092017541105,0.0,0.1885575115364895,0.1238892154489817,0.1372428850499865,0.482051282051282,0.4481969089868345,0.3281504617055947
